x,y,z,yaw
21939.91355086547,52007.47087743835,182.9,1.461067868080323
21940.40386373508,52011.92134954271,182.9,1.4610678680832758
21940.82419085998,52016.37796432247,182.9,1.482827809846278
21941.201991732272,52020.83831071991,182.9,1.4921337482725008
21941.55592012573,52025.300750274415,182.9,1.4682632764399672
21942.01413479455,52029.75402460596,182.9,1.468263276432448
21942.44383733043,52034.20979849192,182.9,1.4792950573999022
21942.859487808117,52038.666801592255,182.9,1.489258904256146
21943.18091495518,52043.13207610395,182.9,1.466044021335376
21943.60397098701,52047.588417384446,182.9,1.4907118094590046
21944.03767755376,52052.043817502854,182.9,1.466938824767015
21944.429580741442,52056.50288335479,182.9,1.5135810456566177
21944.76845466342,52060.96659943297,182.9,1.4715781211446293
21945.215177623664,52065.42083873793,182.9,1.4804956941871186
21945.62259041753,52069.87852387007,182.9,1.4749717719479563
21946.035064345273,52074.33575886684,182.9,1.4815598418311309
21946.411007473336,52078.79619364376,182.9,1.4788503608798256
21946.816608019693,52083.25401980987,182.9,1.4835904873898664
21947.20763204981,52087.71311878556,182.9,1.4830396360325961
21947.59171692862,52092.17282010564,182.9,1.485753539893948
21948.08077876783,52096.623314804914,182.9,1.478508866032617
21948.49168643062,52101.080657215454,182.9,1.4798953817779426
21948.891896548354,52105.53893278612,182.9,1.4830531958598157
21949.255104285945,52110.0004437522,182.9,1.4939122332249863
21949.635759981687,52114.46042167442,182.9,1.4787460420045304
21950.077487835526,52118.915052919074,182.9,1.4804389176449326
21950.474596559692,52123.373586008245,182.9,1.4862068910119535
21950.900750011184,52127.829578549536,182.9,1.4617361156772488
21951.277950069318,52132.28984815193,182.9,1.4994128061608716
21951.662081474627,52136.74951002717,182.9,1.4683081368839754
21952.105306655914,52141.20401333549,182.9,1.4781285445271055
21952.47293260292,52145.66511560295,182.9,1.4960034925854961
21952.85220726801,52150.12520107476,182.9,1.4763218390478658
21953.274474565587,52154.58154037461,182.9,1.4763219437723867
21953.696741755997,52159.03788463215,182.9,1.4763220486787927
21954.124236735137,52163.49377943751,182.9,1.4874065070236695
21954.45519347952,52167.95808348676,182.9,1.4809197025251
21954.843871396275,52172.41736668689,182.9,1.4899327226757069
21955.26672247694,52176.87368401964,182.9,1.4627816539279088
21955.704566022036,52181.328707167275,182.9,1.4775154286245091
21956.091064949138,52185.7882036718,182.9,1.467537273292912
21956.533078091754,52190.24288564956,182.9,1.4870759084908154
21956.940787261687,52194.70056006253,182.9,1.4712485315387176
21957.348013516013,52199.15828833488,182.9,1.4850361398108318
21957.83334917416,52203.609245769345,182.9,1.438969943675571
21958.157289765826,52208.07423391221,182.9,1.4921243783981035
21958.54968318356,52212.533291806976,182.9,1.4768515428431297
21958.92220416136,52216.99409181485,182.9,1.4739505951261944
21959.436836950517,52221.442563884426,182.9,1.4583151000375565
21959.786926132263,52225.90534745796,182.9,1.4875787490616148
21960.17370140295,52230.364963825254,182.9,1.4812087107801282
21960.629725800412,52234.81857836946,182.9,1.497840896606188
21960.96583561338,52239.28264486608,182.9,1.4916690619729565
21961.38751932423,52243.73928925593,182.9,1.4674651029005432
21961.85829871306,52248.191672295536,182.9,1.5067255507688149
21962.16874688992,52252.65804950482,182.9,1.4758763503307522
21962.57877843731,52257.11575591333,182.9,1.4856423268609167
21962.99605675555,52261.57282959758,182.9,1.4688302762347847
21963.396814310127,52266.03133798664,182.9,1.4878168050368612
21963.75931409598,52270.49317652204,182.9,1.483845304178952
21964.155004850643,52274.952074683,182.9,1.475410835050465
21964.59822396487,52279.40675167428,182.9,1.4649533122933658
21965.005668384125,52283.86449223263,182.9,1.4907182582417142
21965.44685035361,52288.31918273383,182.9,1.4927431552375512
21965.818816320883,52292.779827738086,182.9,1.4768963493302572
21966.23849906643,52297.236152598845,182.9,1.4768964493003276
21966.586669255637,52301.69855900659,182.9,1.4632706842766359
21967.022552625385,52306.153133837775,182.9,1.4918324727482004
21967.40148004976,52310.61237234847,182.9,1.4648018295950596
21967.848239669347,52315.06567903679,182.9,1.4782411868879002
21968.222378177004,52319.52596906088,182.9,1.4623082990445901
21968.63958517806,52323.98482982159,182.9,1.497450215844739
21969.063050924433,52328.44749022262,182.9,1.4672582474404905
21969.45725464738,52332.92024456202,182.9,1.4860171651191998
21969.849407083388,52337.40503541707,182.9,1.468832663449069
21970.279400915555,52341.90466819251,182.9,1.4903519597314197
21970.723354307276,52346.43645364428,182.9,1.4572738502557683
21971.131682291012,52351.04299841319,182.9,1.4866229154041206
21971.569539621727,52355.78386726311,182.9,1.455849660216759
21972.051687606934,52360.820768124526,182.9,1.4937101074960066
21972.777081774035,52366.4287991274,182.9,1.3870549708445756
21975.145221866944,52372.01248633497,182.9,0.9401062991095529
21979.71131823935,52376.29981652543,182.9,0.5799799572751072
21985.581708113164,52378.44452916128,182.9,0.13534256454221438
21991.38676348348,52378.98778253739,182.9,0.03358879209071963
21996.544823605538,52378.739197739254,182.9,-0.10533382615755715
22001.069615543794,52378.21533095304,182.9,-0.1372741492717806
22005.2041047931,52377.75811764335,182.9,0.05968097178226417
22009.13502810469,52378.184221120275,182.9,0.18097580970763416
22012.75889936878,52379.750872636396,182.9,0.6307157450758543
22015.42261471925,52382.65627092157,182.9,0.9865670768603505
22016.856874963803,52386.319514315845,182.9,1.3593931974140436
22016.76358398409,52390.324527228084,182.9,1.7352107411813051
22015.998190711285,52394.202895268354,182.9,1.7869341084168404
22015.041746178442,52397.998178447546,182.9,1.831263455159802
22014.00589787052,52401.838379886765,182.9,1.8355031558974906
22012.965377778877,52405.79625879372,182.9,1.8239626098209203
22011.877883445795,52409.87516689506,182.9,1.835967540936339
22010.751548110748,52414.056546086154,182.9,1.8324127841369768
22009.584706835485,52418.30991960573,182.9,1.8430886895635166
22008.40317782784,52422.6126329257,182.9,1.8355057469121872
22007.27446433695,52426.95816737487,182.9,1.814922467471616
22006.14286962652,52431.312342970145,182.9,1.8392942789508893
22004.96727399919,52435.652419719925,182.9,1.8265204382649203
22003.82734072712,52439.994145601675,182.9,1.8307036248116995
22002.67758596615,52444.328827585065,182.9,1.827518687962418
22001.5371269571,52448.666985497315,182.9,1.8307174801727952
22000.38332775468,52453.00560214089,182.9,1.8266037158294823
21999.247708647894,52457.355868452054,182.9,1.826086351600158
21998.12137800491,52461.71773337846,182.9,1.8230084761052732
21996.972918139134,52466.08514361146,182.9,1.8301504348131519
21995.87140828821,52470.47665157398,182.9,1.806431794155714
21994.785253604066,52474.88488219526,182.9,1.817714557488807
21993.730254181162,52479.31358550263,182.9,1.7909681769343964
21992.762531660614,52483.77382439614,182.9,1.7763715805367137
21991.85356284291,52488.2566286845,182.9,1.7623293570483773
21991.017961843234,52492.76178705348,182.9,1.7382012290434226
21990.269902166412,52497.287779534425,182.9,1.7246340893856877
21989.58765804781,52501.8254952148,182.9,1.6971529658325188
21989.009836302324,52506.37661144372,182.9,1.695133966502244
21988.441202888047,52510.92632030222,182.9,1.6928447739726173
21988.0160547049,52515.49147077712,182.9,1.6600102682281141
21987.585779330482,52520.056272250906,182.9,1.6660544301824272
21987.197763328368,52524.63056939872,182.9,1.650823659786311
21986.918410799077,52529.224079331645,182.9,1.6183660545768723
21986.71583806868,52533.83615318521,182.9,1.6108792414469806
21986.535970827375,52538.45811491442,182.9,1.6078810172304419
21986.410109587916,52543.08276171593,182.9,1.5754328919535805
21986.413838061482,52547.68408441771,182.9,1.54912579988174
21986.521287557167,52552.23337945242,182.9,1.5301994805032666
21986.704113668922,52556.73436114405,182.9,1.5017852029426038
21987.018523477476,52561.2060643727,182.9,1.5004525734001135
21987.304486201443,52565.67070711078,182.9,1.507903406246463
21987.615716551038,52570.13582343316,182.9,1.497819979995591
21987.944017929563,52574.605560305616,182.9,1.4970110203668734
21988.276985838816,52579.076519832815,182.9,1.4938084080448182
21988.62182079245,52583.546745744876,182.9,1.4956853933948897
21988.955837488356,52588.01639474084,182.9,1.4962699751099549
21989.269935961314,52592.48554719585,182.9,1.5013872224878486
21989.615221952703,52596.9532731713,182.9,1.4910635640834409
21989.97930853052,52601.420267049994,182.9,1.488633592402459
21990.332453429546,52605.88763006263,182.9,1.4945551067189715
21990.686686738172,52610.3551121525,182.9,1.487909415266401
21991.059609359214,52614.82218880061,182.9,1.4865654884376243
21991.433056819908,52619.289366742516,182.9,1.4916580558752341
21991.788456454553,52623.757118055226,182.9,1.4782320826666056
21992.203013022438,52628.222901815556,182.9,1.478232082664591
21992.538953150426,52632.69082217477,182.9,1.4983520010892633
21992.921117134836,52637.15687986539,182.9,1.4803271258043906
21993.301264092508,52641.622233271686,182.9,1.490197956021047
21993.684188223593,52646.08697826923,182.9,1.477626564098562
21994.08342449944,52650.55220486849,182.9,1.4960871468105805
21994.418037830128,52655.023537099485,182.9,1.4965515916014085
21994.751360017508,52659.50479097107,182.9,1.4965515915999195
21995.14613572032,52663.993651818426,182.9,1.4804278453574269
21995.51844408435,52668.48844981656,182.9,1.492363735497322
21995.896362437423,52672.98361533049,182.9,1.4804281453084436
21996.299984182133,52677.476802057434,182.9,1.4833286862741408
21996.69807239846,52681.9712378948,182.9,1.4725990008496024
21997.140567704748,52686.46292951182,182.9,1.4752071293569176
21997.54338780735,52690.964727237864,182.9,1.4823467479680805
21998.08336324642,52695.45217280981,182.9,1.4444058629185061
21998.604302997315,52699.94897219544,182.9,1.4470815996439585
21999.194615816647,52704.44108763317,182.9,1.4128707424832372
21999.957073707377,52708.90541850104,182.9,1.3819327984816505
22000.76082403636,52713.36590468625,182.9,1.4009534938556494
22001.703758173797,52717.79860486306,182.9,1.3690511629303077
22002.664891055516,52722.23085816142,182.9,1.32628175600003
22003.72072953292,52726.64257679495,182.9,1.3434763269385837
22004.731242025347,52731.07301220723,182.9,1.3363523688807801
22005.927685720657,52735.45399306653,182.9,1.3130104413794137
22007.02676486357,52739.872316378154,182.9,1.2940690127333103
22008.338796117372,52744.22709789588,182.9,1.2885500096803657
22009.70440126331,52748.568012075004,182.9,1.2259374739325473
22011.242389591218,52752.84914606752,182.9,1.2254651234205918
22012.78302327906,52757.13169895934,182.9,1.2280967659579551
22014.304871032597,52761.42668566016,182.9,1.2305394434220562
22015.92768011564,52765.68532312975,182.9,1.2016197225956013
22017.644399526016,52769.90774869197,182.9,1.1766817705729613
22019.446084040992,52774.09542760423,182.9,1.152976193080647
22021.286051311665,52778.26879450984,182.9,1.160141222568764
22023.12801091178,52782.44634322842,182.9,1.139611277579154
22025.044063941514,52786.59245310489,182.9,1.1185410222440741
22027.04057523676,52790.70185674957,182.9,1.1069170432102131
22029.158556969705,52794.74933872039,182.9,1.0864175244201213
22031.33661418778,52798.7658696237,182.9,1.0702604433127083
22033.542738954486,52802.76939433408,182.9,1.0653204623752415
22035.797705419,52806.74767842677,182.9,1.0443047081578554
22038.135479888908,52810.67845470486,182.9,1.014573514850587
22040.551050683534,52814.56235217023,182.9,1.0136027725781995
22042.97445443345,52818.44432703779,182.9,0.985679533684816
22045.501756468424,52822.259086479855,182.9,0.9856795336802507
22048.082075241666,52826.03902292745,182.9,0.9699428016978271
22050.713389632445,52829.78453077441,182.9,0.9541552366017408
22053.4336759179,52833.46567180084,182.9,0.9202904840265562
22056.201068811337,52837.11168704741,182.9,0.9229837376730184
22058.994168830337,52840.738921153876,182.9,0.9010875316609352
22061.847062230725,52844.31965362689,182.9,0.8909387983271754
22064.74131134608,52847.86774374216,182.9,0.8703091518911976
22067.70236127434,52851.36030640825,182.9,0.8487969745868675
22070.731815247003,52854.79340959022,182.9,0.8213912328208184
22073.850504816895,52858.1450881922,182.9,0.8231163217696295
22076.956813848017,52861.50733603992,182.9,0.8251726093762918
22080.175705892038,52864.761577280886,182.9,0.7844367987562797
22083.41484146208,52867.99370329353,182.9,0.784277861498321
22086.68377493297,52871.19450824548,182.9,0.7709725470392874
22090.012065598505,52874.33264843937,182.9,0.7478446452589502
22093.382086546862,52877.42453748879,182.9,0.7383533532843892
22096.803633115593,52880.457984613386,182.9,0.7115331825721947
22100.271632911546,52883.43653012995,182.9,0.7064852694157314
22103.77482058302,52886.37145473354,182.9,0.6772156098461505
22107.330440818714,52889.24102802406,182.9,0.6835261879762679
22110.88538169754,52892.10813541381,182.9,0.6656361346326612
22114.5089989268,52894.88720001682,182.9,0.6191989609538658
22118.22342438157,52897.544837647445,182.9,0.6278445258324752
22121.91861440455,52900.220997501645,182.9,0.6220941324553698
22125.63200075673,52902.86854716578,182.9,0.6043073499440403
22129.3859906475,52905.456225602626,182.9,0.5991472757686905
22133.143018092025,52908.03621536783,182.9,0.6151518513813029
22136.89005333806,52910.62997991107,182.9,0.5621192063479294
22140.742135423687,52913.06538163869,182.9,0.5701226907701975
22144.5910819903,52915.501858755,182.9,0.5456429931134812
22148.489798567163,52917.85681900766,182.9,0.5370272714311835
22152.429667802375,52920.140429120926,182.9,0.49714822013570514
22156.410225452168,52922.35022469644,182.9,0.5248979938465466
22160.346536724657,52924.63208955538,182.9,0.5260529109162171
22164.31801610725,52926.8516231678,182.9,0.48731022590669104
22168.327621697565,52929.00065401702,182.9,0.4977887061091817
22172.351089615277,52931.122344985,182.9,0.4712103230249405
22176.402539745566,52933.18930624923,182.9,0.47233524427735896
22180.47839974717,52935.20680083923,182.9,0.4475972515109574
22184.603790301917,52937.12049064918,182.9,0.4254549381409918
22188.721702994768,52939.0472719091,182.9,0.4366618043260917
22192.86771354364,52940.91207348641,182.9,0.3984155129765754
22197.02763511302,52942.744867071226,182.9,0.4415994279341242
22201.208810091255,52944.528253068056,182.9,0.3815967416915236
22205.426931841652,52946.22176234692,182.9,0.3810110465775689
22209.659098388995,52947.87808306941,182.9,0.3620636206279457
22213.916131515598,52949.46816903182,182.9,0.3553563913533817
22218.172831556694,52951.05778250457,182.9,0.34547750360214824
22222.451546704302,52952.5869551851,182.9,0.33999533273519966
22226.7544987335,52954.04597356365,182.9,0.3254120067717299
22231.061853754018,52955.49172557532,182.9,0.31316625432730727
22235.36830726038,52956.9439285044,182.9,0.33405181142733587
22239.6978011809,52958.32750166691,182.9,0.28112641972867225
22244.058718259912,52959.60838967817,182.9,0.29063258601905617
22248.446865260645,52960.792422488536,182.9,0.26783707559767933
22252.8472280358,52961.92834005692,182.9,0.23274944395562502
22257.23188194828,52963.12709298649,182.9,0.25855785408438514
22261.656639840694,52964.16665392274,182.9,0.23024444507681707
22266.085945250896,52965.18607212277,182.9,0.21966038895272622
22270.518305130103,52966.19518680834,182.9,0.22670726370314687
22274.96375880713,52967.14796908568,182.9,0.17675849830727985
22279.435448518925,52967.96935705888,182.9,0.19601404377407405
22283.903748305063,52968.81029366455,182.9,0.17557744752194604
22288.379861335623,52969.61378778965,182.9,0.14988560277561924
22292.8791087645,52970.27334447751,182.9,0.15573545176198444
22297.374973902843,52970.948782442945,182.9,0.14071368522881533
22301.882995125583,52971.52141418758,182.9,0.1187997586156544
22306.387260789175,52972.09778716067,182.9,0.11626509689607945
22310.891328126923,52972.63768599654,182.9,0.12659231936382276
22315.38806363671,52973.18715026686,182.9,0.11519123506240625
22319.88159237458,52973.6789813571,182.9,0.10330934224782817
22324.369488406475,52974.11236995412,182.9,0.09027693066555265
22328.849633042133,52974.50399441342,182.9,0.08441771282621136
22333.319281278546,52974.8987114789,182.9,0.09176447995450276
22337.781952699817,52975.28965756105,182.9,0.0824370081485184
22342.240486377115,52975.68144003241,182.9,0.0941650414324593
22346.694722381057,52976.10182436462,182.9,0.0940072327314958
22351.150705209693,52976.49327275263,182.9,0.07722118436453296
22355.612846638942,52976.81331891576,182.9,0.06111393872322757
22360.077199075524,52977.11597922538,182.9,0.08098933445699852
22364.536689002034,52977.4872907072,182.9,0.08755947701846445
22368.99421515955,52977.889836772905,182.9,0.09608147053652472
22373.451174091035,52978.30506691248,182.9,0.08371956769485633
22377.912319119692,52978.67232602687,182.9,0.07645194331497418
22382.374214131265,52979.034099000586,182.9,0.10170108077647044
22386.8302334196,52979.473060073426,182.9,0.07346202882101727
22391.294826527057,52979.80646536928,182.9,0.08789091854730557
22395.754967024353,52980.19778360411,182.9,0.07407696088588511
22400.21993713585,52980.52914133929,182.9,0.08046254338431025
22404.682411860933,52980.89250295484,182.9,0.08092419267950679
22409.14511385443,52981.25289095354,182.9,0.08099192954705581
22413.60574225432,52981.639057153356,182.9,0.08702743358981047
22418.0688825314,52981.99220806447,182.9,0.07741362392624707
22422.53080026843,52982.35943826711,182.9,0.08345590794910751
22426.987808735234,52982.78753079001,182.9,0.10089011332566833
22431.445297278548,52983.20739052306,182.9,0.08964380498498015
22435.907649133467,52983.562608890636,182.9,0.07066110638967182
22440.37251537108,52983.88294087842,182.9,0.07281474592117032
22444.836163131553,52984.21597637208,182.9,0.07751268657773847
22449.297919532757,52984.57019471255,182.9,0.084974372491738
22453.757696079414,52984.94659104186,182.9,0.0715458285825088
22458.221661660762,52985.266515221076,182.9,0.07154582860603975
22462.682160134565,52985.62759611469,182.9,0.08209090249548145
22467.139678629028,52986.02344789783,182.9,0.09105637943639144
22471.595332412453,52986.44008575158,182.9,0.09452009023683483
22476.05381723175,52986.817457142446,182.9,0.0761746507934582
22480.515827786432,52987.14878620635,182.9,0.0718120481013198
22484.976961216926,52987.49603118901,182.9,0.08661241251075769
22489.435499980118,52987.890578209735,182.9,0.0915640637818127
22493.89500677603,52988.30023958958,182.9,0.09171517673318275
22498.359434574726,52988.69743854848,182.9,0.07793793134216731
22502.832691327556,52989.04996752421,182.9,0.08222901550138717
22507.30942574336,52989.422294331605,182.9,0.08908813088575318
22511.788094815696,52989.82238419201,182.9,0.0892349723178858
22516.26776367425,52990.22319174472,182.9,0.0773329414297157
22520.749091934227,52990.56930961994,182.9,0.08196932471220442
22525.223612155718,52990.96369008603,182.9,0.08865503840290767
22529.697869373682,52991.29659828113,182.9,0.0721700398948506
22534.169274962936,52991.61986401651,182.9,0.07217080732441228
22538.636209589044,52991.97487090466,182.9,0.08183156520232648
22543.101919660003,52992.31994912235,182.9,0.07485392877971386
22547.570235203653,52992.60332264409,182.9,0.05602846201022449
22552.039461614735,52992.86062191037,182.9,0.05873741149554701
22556.509989100574,52993.09267005621,182.9,0.044613740221335796
22560.980030406827,52993.33391878815,182.9,0.06640972715074045
22565.448579748998,52993.60449683666,182.9,0.05070610583473134
22569.920069265252,52993.83488954929,182.9,0.05293365690306362
22574.392301301657,52994.061212746776,182.9,0.0453600683566433
22578.86473214727,52994.29084946226,182.9,0.06730456740745083
22583.333805647395,52994.57961803581,182.9,0.05551897866758049
22587.805199822327,52994.833305844026,182.9,0.06115136251002262
22592.275497792485,52995.10666196823,182.9,0.0607371408512396
22596.746258799605,52995.37285090834,182.9,0.053027164781382474
22601.218576811945,52995.61273251344,182.9,0.05725062509851697
22605.690441605093,52995.859516526456,182.9,0.033522146298758715
22610.1676011817,52996.01542033215,182.9,0.059429591145726324
22614.63817076968,52996.28144223113,182.9,0.061187983436491455
22619.108276775354,52996.555300861415,182.9,0.055246344227924515
22623.581291095023,52996.78026800633,182.9,0.049983742989919255
22628.052425087524,52997.04003608716,182.9,0.05903992920415124
22632.525937019098,52997.26342592825,182.9,0.048148387377585866
22636.99888758023,52997.50398615034,182.9,0.05507159837839204
22641.467863358623,52997.825962440256,182.9,0.07581329161074413
22645.942405039226,52998.065389260206,182.9,0.04792307678973562
22650.420877879078,52998.25299864781,182.9,0.05134928543646633
22654.89631768363,52998.52246481887,182.9,0.05382072405523686
22659.375354536707,52998.75354417197,182.9,0.05605511394839913
22663.85539611107,52999.00586120642,182.9,0.06366426061182073
22668.337654885556,52999.29110900614,182.9,0.06156740490496815
22672.81797598926,52999.557773706845,182.9,0.03665115778128092
22677.286863387257,52999.73370376342,182.9,0.05696468649252551
22681.715671703252,52999.98308497606,182.9,0.053520868651067754
22686.081613097984,53000.19674935405,182.9,0.04044002847050865
22690.356220311693,53000.47563812277,182.9,0.08154210474770163
22694.532473441544,53000.70723633386,182.9,0.0407091599698457
22698.593656760037,53001.00331915309,182.9,0.05491609070369785
22702.595327200605,53001.210332415496,182.9,0.06462754106205582
22706.60460711152,53001.44493183608,182.9,0.0846730386869734
22710.768524130013,53001.86547960211,182.9,0.22806900184988788
22714.716758789782,53003.30196567654,182.9,0.5294162318918842
22717.615647831924,53006.22640998813,182.9,0.975022375732909
22719.421001928218,53009.96353605444,182.9,1.1753266682007406
22720.82293705899,53013.91303853495,182.9,1.2743223784194033
22722.116599741163,53018.0685944254,182.9,1.2959382820191745
22723.401452785765,53022.50053932554,182.9,1.277296566254553
22724.796505687573,53027.23356824363,182.9,1.2519931591228772
22726.476031204933,53032.19256971975,182.9,1.2352798630491602
22728.74855566203,53037.16165680575,182.9,0.9998994785231508
22732.305703643993,53041.24649195991,182.9,0.7261325229727201
22736.76477568824,53044.21408208475,182.9,0.3553715745493955
22741.931428982756,53045.69187772785,182.9,0.15926853133129182
22747.071806440512,53046.44596502454,182.9,0.13367490573709606
22751.881372801763,53047.23610225473,182.9,0.17677840641987563
22756.501057521673,53048.055555573475,182.9,0.170446856114699
22761.025919073487,53048.84336484987,182.9,0.1780301802599802
22765.485425600607,53049.65019639415,182.9,0.1812016163403667
22769.893251373447,53050.52844778144,182.9,0.22626557563717298
22774.262347204687,53051.49761840165,182.9,0.20534368031126404
22778.629352405867,53052.4351806771,182.9,0.22005361688354075
22782.977375239905,53053.4485617925,182.9,0.23999943609771446
22787.3163783425,53054.50398317368,182.9,0.23705566235411002
22791.659566178037,53055.537869514126,182.9,0.23015845232012855
22795.993742743867,53056.59622498796,182.9,0.2495461356700328
22800.30700343826,53057.71724746014,182.9,0.25935486292744114
22804.607582711906,53058.85903122391,182.9,0.2596821553128932
22808.882503319546,53060.07123712798,182.9,0.29772324311931286
22813.123826843854,53061.380958029345,182.9,0.302239032153488
22817.353497126987,53062.71737531727,182.9,0.3125395770681758
22821.577530446575,53064.081629008426,182.9,0.3121709125419774
22825.816748899884,53065.421323585026,182.9,0.2980089400889583
22830.059774097208,53066.77950023081,182.9,0.32274274912021617
22834.303881618278,53068.16143153961,182.9,0.3066238539596404
22838.55721696993,53069.53521659584,182.9,0.3179256589730952
22842.795158698646,53070.967309637796,182.9,0.33218067708148613
22847.035767623624,53072.40066903632,182.9,0.3216212035832693
22851.272521970677,53073.85070573468,182.9,0.33500516863964624
22855.502863079393,53075.322315330166,182.9,0.3346159342279531
22859.742465434043,53076.767923877465,182.9,0.3236067891726686
22863.989057122453,53078.192524982005,182.9,0.3237388887006556
22868.241865651842,53079.597358685605,182.9,0.31282257597216034
22872.491246360427,53081.01060201684,182.9,0.3354178007930182
22876.72130874636,53082.47966458405,182.9,0.3313711490393867
22880.960586140365,53083.92056679656,182.9,0.31059897287663696
22885.223170884008,53085.29158630318,182.9,0.3247043126603537
22889.466151195404,53086.71985210295,182.9,0.32473398733856085
22893.703744492293,53088.16344869829,182.9,0.32878380171689736
22897.94957255106,53089.58206203157,182.9,0.3201865961636241
22902.199580955028,53090.98775852188,182.9,0.31893254411285477
22906.444127732495,53092.40918644112,182.9,0.32712839723705245
22910.68095511845,53093.85305702584,182.9,0.330356731245681
22914.91798773175,53095.295845218396,182.9,0.32312912896153567
22919.16471474247,53096.709407027185,182.9,0.31305053746486133
22923.42116225494,53098.09369109321,182.9,0.33401406550670054
22927.64937578065,53099.56094915735,182.9,0.31711085562586794
22931.91403783968,53100.91983557235,182.9,0.3073873501553237
22936.17121385022,53102.30027590775,182.9,0.31457696704179927
22940.42009167612,53103.70441284439,182.9,0.3209009793831177
22944.67341524476,53105.09481158786,182.9,0.3120678232387295
22948.92619876249,53106.48656326329,182.9,0.3229229203323649
22953.16399497731,53107.9224049504,182.9,0.339960481187346
22957.386106035738,53109.404853677675,182.9,0.30037905946653165
22961.663133654518,53110.72966995236,182.9,0.3008674013990067
22965.91005933692,53112.1452747316,182.9,0.3243527270388291
22970.14461246018,53113.601415028446,182.9,0.33373998440185937
22974.3951931445,53115.01698003975,182.9,0.3130599302103485
22978.64587882463,53116.43995707693,182.9,0.33379813494563315
22982.8965323559,53117.87331867879,182.9,0.3084921530662601
22987.17218199807,53119.24359615341,182.9,0.31810649684507064
22991.44114897322,53120.64935007454,182.9,0.3274423449978845
22995.70403214201,53122.09732204529,182.9,0.3274423450068835
22999.994171679988,53123.48592456596,182.9,0.3103122715596749
23004.28531435169,53124.915019962325,182.9,0.32656125683965165
23008.59432469235,53126.3450725037,182.9,0.3156719489644353
23012.9275267493,53127.77668606871,182.9,0.3229729737523219
23017.29729057758,53129.189455403946,182.9,0.2997940398436958
