x,y,z,yaw
548.1132413,53.75036407,13.37346464,0.09310811805726323
552.8885015,54.19626884,13.37346464,0.09310524347403698
557.7018555,54.64571678,13.37346464,0.09310748985469225
562.5084231,55.09454193,13.37346464,0.09310784616648782
567.3134274,55.54322283,13.37346464,0.09310747700719015
572.1245337,55.99247173,13.37346464,0.09310605377562886
576.942597,56.44236334,13.37346464,0.09310672233930652
581.7597241,56.89217078,13.37346464,0.09312813016210388
586.5584883,57.34036718,13.37346464,0.0931348561802566
591.3470944,57.78764732,13.37346464,0.0931424412324504
596.1560441,58.23686445,13.37346464,0.09315166062714822
600.9919858,58.68864795,13.37346464,0.09328520269299657
605.7082266,59.12988407,13.37346464,0.13313118445560052
609.9962179,59.70414617,13.37346464,0.3165425894027408
613.4316047,60.82943007,13.37346464,0.7224736333900855
615.7653142,62.8864874,13.37346464,1.1720664585787044
617.0310587,65.89088799,13.37346464,1.2069645853388273
618.5141498,69.78572558,13.37346464,1.263302853887073
620.0078812,74.4894137,13.37346464,1.2823143518400086
621.4814018,79.45476944,13.37346464,1.2640385530075555
622.9764395,84.17460529,13.37346464,1.2070052123055677
624.4671145,88.08983772,13.37346464,1.179258837541797
625.7936189,91.30285386,13.37346464,0.8141314397220606
628.1888668,93.83986061,13.37346464,0.5448384055100913
631.2525189,95.6965126,16.35686387,0.2111256720343016
634.6951725,96.43434053,18.48284413,-0.10943342419632335
638.5698335,96.00862233,20.39192998,-0.16531107483899765
643.0253487,95.26529278,22.10486851,-0.17054437132637157
647.7621531,94.44953318,23.72238945,-0.17147847410593373
652.546031,93.6210648,25.33553991,-0.17131648361301535
657.3215009,92.79484927,26.934285,-0.17124319604092825
662.0932268,91.96964167,28.527154,-0.17149899233373278
666.8775275,91.14099896,30.09050836,-0.17157383880956184
671.6656394,90.31132702,31.62218264,-0.1713194981630874
676.4393415,89.48540252,33.11333547,-0.1713238834541427
681.2132864,88.65941445,34.56158893,-0.17138315984335697
685.9902859,87.83260623,35.96185799,-0.17139656249916752
690.7680177,87.00560531,37.30838265,-0.17128767531016353
695.5399665,86.18014056,38.6242555,-0.1712582856691214
700.3102637,85.3551059,39.88558964,-0.1714321872025029
705.0907778,84.52744797,41.12615301,-0.171309194497947
709.8644203,83.70158444,42.32145788,-0.17122162005123565
714.6331426,82.87700224,43.4878853,-0.17082510477892257
719.3790122,82.05830955,44.61601335,-0.17076095282893658
724.1207071,81.24065026,45.72145164,-0.17054389950242627
728.8463216,80.42682005,46.8056262,-0.1702260060045254
733.543076,79.6194973,47.87249581,-0.17029886495349458
738.2499756,78.81007762,48.91104228,-0.17028971360815395
742.9546713,78.00108126,49.94323639,-0.16691321616710214
747.6298992,77.21339533,50.9488337,-0.14110000947458828
752.3286005,76.54597336,51.93465071,-0.1257745626596032
757.0853327,75.9445226,52.90733734,-0.12412540255763613
761.8031239,75.35589876,53.86885251,-0.08933976299505068
766.544785,74.93114922,54.80210244,-0.08933996761127305
771.3122539,74.50408688,55.73103061,-0.06754621261312417
776.0674903,74.18239929,56.64344294,-0.05870932252207281
780.8324757,73.90232837,57.54063132,-0.039823851767249174
785.5572366,73.71407066,58.42032648,-0.00877531598105542
790.3076228,73.67238345,59.29095432,-0.0007942683949874071
795.0795352,73.66859327,60.15909353,0.019531319887965377
799.8071029,73.76094065,60.58710155,0.04910231239746688
804.5580837,73.99441246,61.01339225,0.055537229442773894
809.3608808,74.26142108,61.4371721,0.05852579804291641
814.1587485,74.54254116,61.85655401,0.06704520233201186
818.9174026,74.86206499,62.27213526,0.07843280724628092
823.6769364,75.23613596,62.6840757,0.07865640183363082
828.5199738,75.6178594,63.09287801,0.0786672091155207
833.3725584,76.00038811,63.49694161,0.07869824447199612
838.1900313,76.38029941,63.89534517,0.07868680366612198
843.0184861,76.76102117,64.2899268,0.07877850651993093
847.7954923,77.13812702,64.67925446,0.081526377582543
852.5843623,77.52941353,65.06354257,0.08156116315720383
857.4159329,77.92435819,65.4449114,0.08156343227828244
862.2310965,78.3179727,65.82071215,0.08156498292976025
867.0395933,78.71104974,66.19243514,0.08156489565244857
871.8435939,79.10375881,66.55977877,0.0815757526494113
876.6691189,79.49828016,66.92188913,0.0815757751278161
881.4944816,79.89278835,67.28167685,0.08159491855538738
886.2947027,80.28533354,67.63693377,0.08159521215912588
891.0913157,80.67758509,67.98970811,0.08162263298737478
895.9228853,81.07282865,68.33688262,0.08162267207991451
900.754201,81.46805163,68.68053032,0.08167135967150882
905.5416197,81.85991829,69.02301349,0.08707896597422136
910.3351771,82.27839458,69.36097471,0.08707896365555925
915.1299706,82.69697877,69.69695264,0.08729806473025875
919.9521379,83.1190173,70.02947155,0.08730000869269101
924.7843349,83.5419431,70.36026117,0.08736137318299365
929.5497228,83.95931627,70.68619357,0.10305001110606034
934.317983,84.45243229,71.00971321,0.10307488834260578
939.0665075,84.94362671,71.33339439,0.13051482629702923
943.7897863,85.56360891,71.65353121,0.13554343817663667
948.528047,86.20981126,71.97589387,0.1538869500018906
953.2557242,86.94313692,72.29862687,0.15779494995594998
957.9496888,87.69003017,72.62009684,0.19166972600910617
962.5946854,88.59140049,72.93742416,0.20595088678770931
967.2533931,89.56466513,73.25672404,0.22618496406542501
971.9182367,90.63815175,73.57279487,0.2268990539886963
976.5379817,91.70473434,73.89095133,0.2699711558543056
981.1072245,92.96916757,74.20490662,0.2700480512824846
985.7036141,94.24149357,74.52229912,0.2992680148685078
990.1918753,95.62627656,74.84060613,0.3357386963074915
994.6637072,97.18672027,75.0,0.34402379038238856
999.1966763,98.81075002,75.0,0.3440238004708759
1003.733819,100.4362751,75.0,0.35017863179685943
1008.208237,102.070471,75.0,0.375227259272951
1012.61845,103.8076057,75.0,0.3944076526236436
1017.005897,105.6337344,75.0,0.4133767239880018
1021.367713,107.5470525,75.0,0.42703198130503245
1025.715353,109.5253748,75.0,0.4395174558447017
1030.04666,111.5619171,75.0,0.4483863818336585
1034.339568,113.6270912,75.0,0.47182246097252767
1038.533927,115.7673079,75.0,0.5064719185977625
1042.699059,118.077856,75.0,0.506471147203707
1046.91527,120.4167352,75.0,0.5119336778278677
1051.052261,122.7413111,75.0,0.5463883945613407
1055.097004,125.2011093,75.0,0.5591320648590753
1059.134372,127.7274564,75.0,0.5793710137015835
1063.117844,130.333722,75.0,0.5931967700336545
1067.068789,132.9974313,75.0,0.6112325089060452
1070.976902,135.7360611,75.0,0.6214036518273384
1074.856266,138.5138028,75.0,0.6398501654289003
1078.657606,141.3431818,75.0,0.6663375762486493
1082.411493,144.2949014,75.0,0.6663386237960138
1086.155544,147.2388932,75.0,0.6991456253083186
1089.798888,150.3023222,75.0,0.7006177064657914
1093.439665,153.3727528,75.0,0.7321158423016061
1096.964155,156.5403358,75.0,0.7453457280017179
1100.476722,159.7822256,75.0,0.7564816293697775
1103.942521,163.0531671,75.0,0.7767058344768266
1107.320111,166.3725434,75.0,0.8028706324122289
1110.613384,169.7829583,75.0,0.8205621309503267
1113.878457,173.2861277,75.0,0.8228775693351064
1117.146907,176.8092407,75.0,0.8322284297520894
1120.355113,180.332934,75.0,0.8544970325400431
1123.475985,183.9179115,75.0,0.8700425957364587
1126.54362,187.5543698,75.0,0.8899520648522103
1129.541961,191.2557572,75.0,0.9026977649199935
1132.490225,194.9916908,75.0,0.9246241747370004
1135.359684,198.7964215,75.0,0.9343234675497314
1138.21482,202.6595383,75.0,0.9373201421259046
1141.055164,206.526833,75.0,0.9496987794729603
1143.82238,210.3939972,75.0,0.9720206807924865
1146.521226,214.3492723,75.0,0.9720206634299953
1149.23154,218.3213541,75.0,0.9840807417010977
1151.854674,222.2670484,75.0,1.0150794221536505
1154.353492,226.2909174,75.0,1.0300421589238422
1156.812534,230.3862135,75.0,1.0408186530391006
1159.230425,234.513103,75.0,1.0417113636410904
1161.678399,238.6999033,75.0,1.0417113248212464
1164.117992,242.8723691,75.0,1.0506952858492669
1166.463484,246.9678962,75.0,1.0846434675948076
1168.683314,251.1684873,75.0,1.0895366747183304
1170.909347,255.4311793,75.0,1.0945913854442082
1173.102259,259.682684,75.0,1.1120413235759916
1175.202719,263.9354958,75.0,1.1370925700906052
1177.208825,268.2672954,75.0,1.13957739745779
1179.210179,272.6171462,75.0,1.157399779235416
1181.132656,276.9996057,75.0,1.161160451850551
1183.0286,281.3661445,75.0,1.1890324580390135
1184.808602,285.7999724,75.0,1.1890321722958246
1186.58995,290.2371494,75.0,1.2145979984738362
1188.254666,294.7113656,75.0,1.2145979244455472
1189.928614,299.2103934,75.0,1.229238865397213
1191.533952,303.7262367,75.0,1.2324537764312806
1193.121236,308.2371922,75.0,1.2526797315643061
1194.614934,312.7731651,75.0,1.2591265911172498
1196.083846,317.3326027,75.0,1.2720520393065713
1197.493059,321.9085503,75.0,1.2795428317878195
1198.8602,326.4690554,75.0,1.3057999052281601
1200.110409,331.0759348,75.0,1.307248510455168
1201.356492,335.6940668,75.0,1.3285135566467452
1202.49665,340.3075222,75.0,1.3450360233864804
1203.565845,344.9627612,75.0,1.3547298906598535
1204.595665,349.6545787,75.0,1.357853589348902
1205.610983,354.3503247,75.0,1.3671473833922922
1206.575989,359.0232114,75.0,1.3865353262121727
1207.44875,363.706032,75.0,1.3997110827329164
1208.261018,368.4073575,75.0,1.4154701481347773
1209.000596,373.1304549,75.0,1.4238246008840807
1209.699256,377.8498812,75.0,1.4444576035491408
1210.301008,382.5875179,75.0,1.4504354253267135
1210.877237,387.3518869,75.0,1.4554730704340886
1211.432686,392.1469685,75.0,1.4554727338286118
1211.986839,396.9308479,75.0,1.4661364830126669
1212.486218,401.6848615,75.0,1.4758978276879753
1212.941338,406.466317,75.0,1.477897381217149
1213.38829,411.2636319,75.0,1.4778979469992548
1213.835347,416.0621032,75.0,1.4779221310014856
1214.284493,420.8842593,75.0,1.4779160317273365
1214.731845,425.6868373,75.0,1.4778873412012907
1215.175152,430.4445118,75.0,1.4779916519939282
1215.620877,435.2335446,75.0,1.4783117082449102
1216.071916,440.0965402,75.0,1.4782590500734614
1216.519582,444.9204066,75.0,1.47823163731459
1216.96239,449.690504,75.0,1.4783403485690785
1217.408465,454.5014773,75.0,1.4783731218118077
1217.855576,459.3253437,75.0,1.4783503849115187
1218.301548,464.1357313,75.0,1.478352091055782
1218.747608,468.9471574,75.0,1.4783328302470027
1219.192552,473.7455403,75.0,1.4783261218047496
1219.637224,478.54064,75.0,1.4783873213995047
1220.083542,483.3566949,75.0,1.4784002700681775
1220.53028,488.1779613,75.0,1.478378587530628
1220.975959,492.9866639,75.0,1.4783805568580703
1221.421742,497.7965917,75.0,1.478389428629007
1221.867967,502.6117535,75.0,1.478388791033749
1222.314147,507.4263963,75.0,1.4783844438564078
1222.759896,512.2361607,75.0,1.478363259036871
1223.203491,517.0215795,75.0,1.478366134544019
1223.647181,521.8081729,75.0,1.4785105543965233
1224.093575,526.6315168,75.0,1.478499053356632
1224.539666,531.4509827,75.0,1.4784855463024669
1224.985259,536.2643599,75.0,1.47848232088839
1225.430706,541.0759909,75.0,1.4784734860876498
1225.875726,545.8825469,75.0,1.478465772437188
1226.320403,550.6849947,75.0,1.4784403736346472
1226.764231,555.4769477,75.0,1.47857367461912
1227.210739,560.3048443,75.0,1.4785842351457987
1227.657641,565.1375576,75.0,1.4785775316595235
1228.102415,569.9469075,75.0,1.478576497222607
1228.54679,574.7518888,74.03904269,1.478563817834086
1228.989219,579.5351668,73.065734,1.4785683893909953
1229.431778,584.3200888,72.07560686,1.4788042049751609
1229.877829,589.155199,71.0673572,1.478770205071806
1230.322751,593.9762791,70.04790782,1.4787317465365344
1230.765267,598.7692739,69.01656859,1.478751647275126
1231.208332,603.5692585,67.96519589,1.4787846425436881
1231.652055,608.3781052,66.89533162,1.478817161014666
1232.096415,613.1955676,65.81103125,1.4787610706046674
1232.539323,617.9943454,64.71580314,1.4787281113821447
1232.981661,622.785222,63.59758904,1.478816308046873
1233.424858,627.5900311,62.45337241,1.4788018643724306
1233.867935,632.3927808,61.29543351,1.4789115032078397
1234.311688,637.20863,60.11250557,1.4789554987966944
1234.75574,642.0300457,58.90624825,1.478894709982052
1235.199176,646.8415703,57.68341434,1.4788316073609604
1235.641956,651.6426617,56.43177551,1.4789193634469917
1236.085254,656.4539869,55.15165099,1.4789933215905984
1236.528957,661.2736093,53.82838017,1.4789401555897586
1236.972058,666.0838911,52.48608864,1.478939047130788
1237.415146,670.8939734,51.108974,1.4789539145310984
1237.858346,675.7060548,49.68206046,1.4789532259333964
1238.301537,680.5180022,48.21677967,1.478971295856982
1238.744876,685.3325091,46.70180198,1.4789281050709957
1239.187963,690.1420044,45.13286761,1.4789405990061362
1239.631147,694.9532106,43.51428048,1.4789675516875633
1240.074547,699.7681825,41.82057019,1.4789191306485114
1240.517616,704.57701,40.052773,1.4789714389792967
1240.961095,709.3930448,38.2143155,1.4789240847314458
1241.404257,714.2031425,36.26318579,1.4788807737555822
1241.847107,719.007576,34.20281005,1.4789958882107008
1242.291,723.8293978,32.00490492,1.478919729044094
1242.734368,728.641502,29.63426432,1.4788710783036925
1243.177398,733.4473785,27.05491913,1.4789396379915136
1243.620976,738.2628113,24.18115202,1.4788232517832278
1244.063688,743.0627268,20.91543723,1.4788983644538487
1244.507104,747.8742268,17.01761549,1.4790234658871642
1244.951689,752.7050249,14.82584413,1.479053773652556
1245.396483,757.5396996,14.82584413,1.4786352617644054
1245.839248,762.3303422,14.82584413,1.4785557963719447
1246.281489,767.1111695,14.82584413,1.4788471947627162
1246.726725,771.9397145,14.82584413,1.478790706139884
1247.171502,776.7603034,14.82584413,1.4787092188657782
1247.615694,781.5702677,14.82584413,1.4774468150542726
1248.050966,786.219536,14.82584413,1.4408623570084511
1248.595119,790.3838609,14.82584413,1.2142109576471574
1249.850638,793.7542964,14.82584413,0.8318311043827161
1252.112078,796.2361394,14.82584413,0.6372066564724985
1255.251301,798.5598268,14.82584413,0.5991786111596915
1259.1331,801.2108302,14.82584413,0.5838261954138437
1263.284073,803.9531738,14.82584413,0.5813868950348983
1267.477871,806.7091385,14.82584413,0.5825315112835293
1271.651798,809.4588908,17.44822458,0.591813537399339
1275.663651,812.1555998,19.77833192,0.6241451295369072
1279.090607,814.6236434,21.86750838,0.683603986198954
1281.844464,816.8670443,23.71956089,1.043931302359261
1283.590691,819.868912,25.4104551,1.2552100414830667
1284.856778,823.7466895,27.14748295,1.2740596420617487
1286.249621,828.3019733,29.00396638,1.278437625429893
1287.665476,833.0060708,30.78176191,1.277702841602801
1289.076386,837.6812886,32.44526315,1.2772748908522789
1290.484016,842.3384312,34.01326158,1.2773659957815335
1291.89238,846.9995355,35.49106043,1.277053960479458
1293.297554,851.6448465,36.90680079,1.2769129927077931
1294.700956,856.2819407,38.25696328,1.276818731669176
1296.103097,860.9132937,39.55146987,1.2767897677863584
1297.504775,865.5426339,40.80343463,1.2767698019685256
1298.906101,870.1704784,42.01753541,1.2766229069585846
1300.304685,874.7868226,43.18933802,1.276556186808908
1301.701703,879.3968894,44.32613797,1.276459961456867
1303.095672,883.9953004,45.42416974,1.2764271829287046
1304.487792,888.5870698,46.48775283,1.2764360732120987
1305.882274,893.1867773,47.52139348,1.2764371824090976
1307.276537,897.7857808,48.53336601,1.2763370313729379
1308.677927,902.406626,49.52897254,1.27630831035723
1310.081273,907.0334423,50.49650109,1.2763219518304025
1311.483548,911.6569546,51.45239828,1.276377719718399
1312.881306,916.2664992,52.38915509,1.2763481104814625
1314.280663,920.880825,53.30827533,1.276226664551545
1315.68532,925.5106027,54.20871672,1.2762624380951448
1317.088154,930.1349672,55.09526029,1.2762684798724893
1318.490666,934.7583708,55.97093149,1.2762755770239913
1319.892803,939.3806563,56.83530787,1.2762651555691675
1321.295449,944.0044463,57.68929724,1.2762582970565688
1322.69844,948.6292594,58.52661726,1.2762696674491583
1324.100798,953.2521751,59.3516573,1.2762665046032677
1325.503317,957.8755689,60.1723489,1.2762666123322506
1326.905834,962.4989579,60.98202013,1.2762608794410755
1328.308655,967.1232536,61.3829399,1.2762701338817057
1329.711031,971.7462364,61.78173914,1.276263297719004
1331.113755,976.3702526,62.18011919,1.2763020655116573
1332.514565,980.9886039,62.57700832,1.27629629477434
1333.91574,985.6080626,62.9708137,1.276243550576137
1335.320956,990.2399643,63.36405977,1.2762711807418305
1336.724758,994.8676654,63.75686328,1.2763414223847032
1338.125368,999.4860117,64.14728474,1.2763428124325726
1339.525907,1004.104147,62.97011154,1.276331200193457
1340.927145,1008.724394,61.76175433,1.2763130594274645
1342.329547,1013.348177,60.53031231,1.2762575011338795
1343.735457,1017.982599,59.2766328,1.2763608291305761
1345.136208,1022.601733,57.99381679,1.2764136207187387
1346.534135,1027.212431,56.6898529,1.2762936146962929
1347.940279,1031.848227,55.36673902,1.2764413420423832
1349.338456,1036.46021,53.99113928,1.2764211120566114
1350.737937,1041.076158,52.59526031,1.2763002189724497
1352.146374,1045.719624,51.17123927,1.27645651857453
1353.546559,1050.338483,49.70117347,1.276475585130105
1354.945693,1054.954192,48.19842803,1.2763143162426596
1356.354838,1059.600228,46.64372393,1.2763945431403112
1357.76018,1064.235064,45.04407694,1.276586230416058
1359.157295,1068.84595,43.40818265,1.2765842908078933
1360.554504,1073.457114,41.7264627,1.2765956019616456
1361.951104,1078.066456,39.99546572,1.2763914507035619
1363.360737,1082.715392,38.21852074,1.2767014827863665
1364.755039,1087.318906,36.38146349,1.276799973446773
1366.143576,1091.905014,34.48290393,1.2766302619523748
1367.547856,1096.540282,32.50198224,1.2768678125196447
1368.93389,1101.119243,32.50198224,1.2787215597932866
1370.288699,1105.625154,32.50198224,1.3186096778298777
1371.455706,1110.154187,32.50198224,1.3539886756119557
1372.452017,1114.677326,32.50198224,1.4152958621028249
1373.145163,1119.098857,32.50198224,1.5301534241407455
1373.32937,1123.62869,32.50198224,1.561937285897579
1373.370099,1128.22602,32.50198224,1.6437575976028633
1373.036987,1132.783516,32.50198224,1.6898126512729235
1372.493336,1137.329797,32.50198224,1.7675322657874335
1371.605378,1141.784866,32.50198224,1.8310101469898
1370.429763,1146.200313,32.50198224,1.8955826775943996
1368.971915,1150.529999,32.50198224,1.959597755464415
1367.229402,1154.783615,32.50198224,2.0098411640981686
1365.292266,1158.908567,32.50198224,2.0941474117756727
1363.03006,1162.829065,32.50198224,2.159632117727984
1360.477813,1166.650533,32.50198224,2.209419530319413
1357.720457,1170.364614,32.50198224,2.25913860625716
1354.845061,1173.860311,32.50198224,2.359018341994203
1351.645027,1177.042323,32.50198224,2.415837177322469
1348.220877,1180.08058,32.50198224,2.4826906460313687
1344.587306,1182.894225,32.50198224,2.5315463855694382
1340.801839,1185.54022,32.50198224,2.5855869446514887
1336.930694,1187.945746,32.50198224,2.6661641940777137
1332.884524,1190.028771,32.50198224,2.7231472344384917
1328.711368,1191.884612,32.50198224,2.794575243729955
1324.46411,1193.420642,33.9544081,2.8778301162034166
1320.097375,1194.599898,35.33933494,2.945853401607367
1315.603508,1195.490933,36.66262436,2.999979845189501
1310.978949,1196.150243,37.92688101,3.0237510852103022
1306.275954,1196.707031,39.14942682,3.0410168825368196
1301.514819,1197.187507,40.33361406,3.041088812211356
1296.681077,1197.674959,41.49020897,3.04110696628541
1291.8823,1198.158797,42.62094741,3.0486894593736587
1287.117705,1198.602721,43.72343009,3.0491858122061375
1282.316072,1199.047692,44.80493831,3.049202687547823
1277.490471,1199.494802,45.8620625,3.0492053015312455
1272.680059,1199.940492,46.8973816,3.04920695088957
1267.876123,1200.385574,47.91344834,3.049206876505525
1263.071036,1200.830763,48.91397335,3.049209135154018
1258.254735,1201.27698,49.89394273,3.049211130189246
1253.448875,1201.72222,50.85587226,3.049212901288943
1248.673761,1202.164603,51.80164342,3.0492490403773935
1243.877255,1202.608793,52.72929726,3.049380133902966
1239.024083,1203.057589,53.64225885,3.049382271730545
1234.200093,1203.503676,54.54230302,3.0493888359723647
1229.383209,1203.949074,55.426339,3.0494219925171993
1224.591218,1204.39201,56.29717708,3.0494397186309485
1219.8364,1204.831425,57.1518078,3.049597718289488
1215.013763,1205.276339,57.99432843,3.0496616934944876
1210.150578,1205.72468,58.8260405,3.0497445623525805
1205.349935,1206.166854,59.64760516,3.0497787507740264
1200.585486,1206.60553,60.45526412,3.049879212239204
1195.748757,1207.050371,60.85502158,3.049882335903604
1190.944591,1207.492202,61.25295978,3.049883164474216
1186.135945,1207.934441,60.05438581,3.0498844832318173
1181.319357,1208.377404,58.82884065,3.049890756332786
1176.5307,1208.817768,57.57882331,3.049921542994867
1171.706345,1209.261265,56.3018701,3.0499211223912632
1166.893086,1209.703744,54.99469026,3.0499225724558743
1162.08916,1210.145358,53.65477283,3.0499261892862832
1157.251222,1210.590081,52.28149947,3.050032460585012
1152.486065,1211.027603,50.86946254,3.0500553275885447
1147.693914,1211.467493,49.41837682,3.050194264030129
1142.819667,1211.914236,47.92270001,3.0503769698457854
1138.045311,1212.350944,46.37788816,3.050376881714699
1133.285336,1212.786337,44.78096561,3.0505837746399154
1128.445458,1213.228029,43.12418957,3.050571356805012
1123.619205,1213.668538,41.40014847,3.050571840194819
1118.810719,1214.107423,39.60082497,3.050572122491363
1114.003719,1214.546171,37.7143495,3.0505740952484097
1109.171787,1214.987185,35.72701578,3.0506251302827745
1104.384356,1215.423891,33.62077448,3.0506251736801473
1099.60475,1215.859883,31.37131311,3.0507758084604806
1094.725471,1216.304226,28.94319597,3.050845521521914
1089.876523,1216.745466,26.28738323,3.0512715955187635
1085.122421,1217.176033,23.32388864,3.056481424766733
1080.376551,1217.580938,19.91074196,3.063139020774733
1075.69696,1217.948824,19.91074196,3.123014720937268
1071.158172,1218.033155,19.91074196,-3.0776841300286635
1066.750374,1217.751075,19.91074196,-2.9572366124618745
1062.504278,1216.959291,19.91074196,-2.8295018704430346
1058.453262,1215.652294,19.91074196,-2.6738735115741625
1054.720586,1213.76692,19.91074196,-2.510038604567569
1051.274758,1211.246305,19.91074196,-2.4019890899502516
