x,y,z,yaw
21959.58927324279,52118.08303369903,182.9,1.499021200882483
21959.900127514516,52122.54947291629,182.9,1.499450477312319
21960.289826540116,52127.00902225959,182.9,1.474318208210264
21960.77837427928,52131.459942140755,182.9,1.446647311148296
21961.23070435949,52135.914036244685,182.9,1.4805057628657576
21961.631189612344,52140.37266235451,182.9,1.4744621892927556
21962.054753326687,52144.829276571625,182.9,1.4797115827352945
21962.46288228589,52149.28723776476,182.9,1.4792499177975598
21962.856075515607,52153.74649841047,182.9,1.4847245046085908
21963.15961373208,52158.21356333217,182.9,1.4748803966130009
21963.605908431124,52162.668183122885,182.9,1.464739834071429
21964.004149147127,52167.12697881269,182.9,1.4751482188745997
21964.44390091497,52171.582150177914,182.9,1.4978407463918844
21964.799180093207,52176.044655106976,182.9,1.485439877033827
21965.24907054517,52180.49891332789,182.9,1.4842141227110022
21965.641896652713,52184.95811221221,182.9,1.4806619567170598
21966.06767651784,52189.41442235087,182.9,1.4724823061344077
21966.395612440345,52193.87920479872,182.9,1.463429519818415
21966.862100847946,52198.33191865025,182.9,1.4789019781764388
21967.262533981782,52202.7903348166,182.9,1.4853901012286534
21967.62082293891,52207.252371045004,182.9,1.495541575729223
21968.02914495702,52211.7100181544,182.9,1.4720896149893408
21968.518461024723,52216.16058203902,182.9,1.4894430782938186
21968.903283050626,52220.62016820604,182.9,1.467854396699361
21969.367361731674,52225.07280985985,182.9,1.4656118882473972
21969.780376043607,52229.52982362682,182.9,1.4866091921558644
21970.104123974004,52233.9945326588,182.9,1.4920286731965127
21970.464039573646,52238.45602766251,182.9,1.478538001559236
21970.900693134685,52242.910765006214,182.9,1.4615245408111934
21971.2422627494,52247.37371088819,182.9,1.4969981885872756
21971.675915146054,52251.82856915127,182.9,1.4621395896974465
21972.189645381815,52256.27638423783,182.9,1.4497070271779267
21972.469256191227,52260.74463043758,182.9,1.494362447766696
21972.86606278565,52265.20266052689,182.9,1.4659394280265914
21973.33461902443,52269.6544683833,182.9,1.4737812760425246
21973.753234864234,52274.110758619616,182.9,1.4873134052087398
21974.16554366686,52278.56777499631,182.9,1.467072623054773
21974.6552061954,52283.01825111062,182.9,1.4571690021724628
21975.06045291577,52287.47645554217,182.9,1.5012419647677975
21975.365290604583,52291.94385974419,182.9,1.4514123304856115
21975.796008231802,52296.4007472154,182.9,1.5120499937129999
21976.127078381298,52300.866924670256,182.9,1.4843206459760179
21976.525703918305,52305.32786988497,182.9,1.480445778507766
21976.967120236124,52309.78617937323,182.9,1.4856453870357698
21977.3445378063,52314.250404573264,182.9,1.490103201403138
21977.752640437193,52318.709350069876,182.9,1.462428610466566
21978.214553320842,52323.15515579096,182.9,1.470598239173144
21978.62995534538,52327.587888320595,182.9,1.486488662862047
21978.987268922967,52331.99743223023,182.9,1.475105254668174
21979.368697722664,52336.36438825355,182.9,1.499609200700371
21979.741019576966,52340.67680491912,182.9,1.4733599040301752
21980.13751662854,52344.90884058236,182.9,1.4765108612894804
21980.559714130326,52349.03438650894,182.9,1.4739561253456372
21980.941523972957,52353.06432632126,182.9,1.4796657240679194
21981.208331040383,52357.062172863014,182.9,1.4365388563547659
21981.80080091339,52360.97770898771,182.9,1.3619364790145223
21982.86360807979,52364.96102511273,182.9,1.0654831125158686
21985.430051884076,52368.05445455734,182.9,0.47964042423915165
21989.260955839138,52369.24251643561,182.9,0.018049236559516624
21993.27440436009,52369.11116857431,182.9,-0.08837025564845757
21997.340368243873,52368.74641816558,182.9,-0.10224646600454501
22001.88055355568,52368.29801863266,182.9,-0.052677528871777346
22007.190587946203,52368.150832846586,182.9,0.005076115778499091
22013.253916992926,52368.89827796006,182.9,0.304085655999599
22019.039410047208,52371.8581557254,182.9,0.682287163440664
22023.41894295526,52376.71381251715,182.9,0.9312071499031728
22026.211788308574,52382.34557355922,182.9,1.2525079728258826
22027.139087114774,52388.181111905265,182.9,1.6681991920775494
22026.1181147092,52393.69133032549,182.9,1.8199524622273653
22024.73682261652,52398.624754404096,182.9,1.8559817808850012
22023.586397944848,52403.25590902251,182.9,1.8117955847082818
22022.31419992424,52407.716040575906,182.9,1.8371947378352222
22021.164492329925,52412.1221852148,182.9,1.816348144803644
22019.94171741054,52416.47019468074,182.9,1.8230729699163488
22018.778863668573,52420.81013813771,182.9,1.8444351260925593
22017.643594184072,52425.144102213,182.9,1.8394244048489137
22016.531484590407,52429.476987603026,182.9,1.8022398909026098
22015.424210054774,52433.808252245835,182.9,1.8684918699337403
22014.201079788294,52438.108974957664,182.9,1.8255349664649088
22013.10838389391,52442.446628666126,182.9,1.8271418428545838
22011.911853726844,52446.75805143088,182.9,1.8550397228017643
22010.797159298236,52451.09076359086,182.9,1.7987316785797804
22009.80569145561,52455.45437619133,182.9,1.8572394767201843
22008.666651874235,52459.77743256096,182.9,1.7907153186184872
22007.476020029466,52464.08498387034,182.9,1.8427265059145541
22006.3575269292,52468.40831961156,182.9,1.8309239358122729
22005.262918070108,52472.73474897502,182.9,1.824527361265544
22004.236032019347,52477.0744091672,182.9,1.7750179739300551
22003.233172489014,52481.41654217106,182.9,1.8153558460562995
22002.234489525967,52485.75743467982,182.9,1.730917679959114
22001.423742486564,52490.134794978774,182.9,1.7810835987679874
22000.564979949406,52494.49998913632,182.9,1.7703297260272426
21999.73798151357,52498.8707743057,182.9,1.7338724068820037
21999.029043625294,52503.26176620688,182.9,1.728942704756852
21998.51653107991,52507.68100830269,182.9,1.7168802754002919
21997.872618344907,52512.08168045446,182.9,1.7138117844638652
21997.358369408663,52516.49939496124,182.9,1.6577214885484295
21996.982429903223,52520.93045387156,182.9,1.6615782376341972
21996.592593006113,52525.3576244109,182.9,1.6364199061343185
21996.303600453564,52529.78920571385,182.9,1.635343717165681
21995.968716727697,52534.215393519415,182.9,1.6321895428269957
21995.831931889545,52538.649301291254,182.9,1.5571406891981636
21995.88036324907,52543.085173018844,182.9,1.5639741437837633
21995.865744379935,52547.527117142,182.9,1.5800401014159955
21995.896763212855,52551.983837001004,182.9,1.5208946395252918
21996.125258772896,52556.44776615123,182.9,1.5170675409951992
21996.32310812595,52560.91923651672,182.9,1.533529027177144
21996.53522820857,52565.39265062467,182.9,1.5087756035812872
21996.811215491514,52569.863951322506,182.9,1.5099694640826633
21997.157675703478,52574.33148071296,182.9,1.4793467079191178
21997.710853093708,52578.792086010515,182.9,1.4729406568882089
21998.11201904048,52583.25710797861,182.9,1.500999468412713
21998.41883791281,52587.72527512159,182.9,1.50316759620028
21998.77956339698,52592.192317273206,182.9,1.5068682254154016
21999.092202723372,52596.661107690736,182.9,1.4948738813969042
21999.34575212102,52601.13183335647,182.9,1.458610423494028
21999.79965117058,52605.59639061102,182.9,1.4783569470322973
22000.15884617565,52610.06375438711,182.9,1.480285981074931
22000.524974283315,52614.53074181162,182.9,1.4997838221097308
22000.840362848234,52618.99913698277,182.9,1.473411490233446
22001.25338259611,52623.46444030075,182.9,1.5000782523468545
22001.59185604952,52627.93215151553,182.9,1.4897689821057858
22002.00075596207,52632.39806355818,182.9,1.4931089990358335
22002.27026159849,52636.86900660435,182.9,1.4989115324988096
22002.6371018185,52641.33849729102,182.9,1.4764622411212782
22002.996116120703,52645.80983995922,182.9,1.4929252723422983
22003.36345597051,52650.27977239873,182.9,1.4937827361867266
22003.67171870619,52654.74157540656,182.9,1.5120156887364407
22004.065155980406,52659.17152365247,182.9,1.4740307031299202
22004.449554196886,52663.561702288236,182.9,1.5048429587723677
22004.842942254356,52667.917992885974,182.9,1.4392797670490332
22005.32017364364,52672.250788441976,182.9,1.4753155862519234
22005.62385095687,52676.59001401884,182.9,1.4797545519245188
22005.989110906852,52680.92641064407,182.9,1.4985100229421842
22006.419391822965,52685.26044250816,182.9,1.4525583227047334
22006.891183501357,52689.593839507594,182.9,1.460040192529133
22007.410289168263,52693.92613969333,182.9,1.417390585506912
22008.071976820953,52698.24005066607,182.9,1.4204400523768133
22008.739309533146,52702.55767679515,182.9,1.4156246870225717
22009.382767063482,52706.8873466038,182.9,1.4565464525288347
22009.993242716144,52711.23460701298,182.9,1.3996381764485875
22010.799252726192,52715.546764279745,182.9,1.3753410105147021
22011.67243068011,52719.85014818757,182.9,1.3571268130920475
22012.618905281433,52724.141869441635,182.9,1.350422863626948
22013.616234562884,52728.42712271083,182.9,1.3426624003336798
22014.729843312463,52732.68495278745,182.9,1.2519060031105274
22016.009956790607,52736.895023558245,182.9,1.287453454532715
22017.289588394695,52741.109230819966,182.9,1.2497031286138343
22018.741893065308,52745.26648930059,182.9,1.2223034422719854
22020.2313991873,52749.41191520652,182.9,1.223654529054671
22021.725141278366,52753.55888411948,182.9,1.2290846985770907
22023.199731521465,52757.71904742236,182.9,1.2312789657116414
22024.730969956196,52761.86263022227,182.9,1.2038867687618893
22026.363802396158,52765.96851933877,182.9,1.180754600956399
22028.029104295496,52770.06595534149,182.9,1.1909650835853687
22029.830802756584,52774.10472060231,182.9,1.1234562378322241
22031.711694048445,52778.10853381831,182.9,1.126847341672445
22033.622857959293,52782.10083330153,182.9,1.1414129669009747
22035.511468912344,52786.110723396276,182.9,1.1104994121130045
22037.477417654623,52790.08563270051,182.9,1.1122710543084178
22039.62559681839,52793.96263481055,182.9,1.057370492741844
22041.78853958401,52797.83375918418,182.9,1.074376843159014
22043.90645317825,52801.737238524525,182.9,1.072833213621134
22046.120571167346,52805.5878640026,182.9,1.0353458456277713
22048.47518448429,52809.35305225059,182.9,1.0095231797092894
22050.864665348505,52813.09811958685,182.9,0.9906674962451398
22053.367548826627,52816.7682842039,182.9,0.9590102074358203
22055.827066479076,52820.47137246802,182.9,0.9446596062524533
22058.40702125159,52824.0910765192,182.9,0.9609571628850699
22060.969148636814,52827.727185428186,182.9,0.9482697456395489
22063.60906898595,52831.3081636168,182.9,0.9088684339370429
22066.4053640043,52834.76779499556,182.9,0.8702919254999629
22069.12106341231,52838.2940135837,182.9,0.85838368225618
22072.029280135022,52841.66200646212,182.9,0.8588203809293311
22074.8799206215,52845.0793440595,182.9,0.8789941418581
22077.822515180404,52848.41788030731,182.9,0.8126386241636984
22080.845643397563,52851.68370078309,182.9,0.8342648900584281
22083.867143331452,52854.95095486161,182.9,0.7968107326357461
22086.95626337896,52858.15450246466,182.9,0.8151465983906768
22090.136467857912,52861.26784888044,182.9,0.754419990940229
22093.400923517354,52864.2929606803,182.9,0.7250522850476157
22096.69161930857,52867.28629087505,182.9,0.7485838542378622
22099.941235417667,52870.3206572818,182.9,0.7501023589585759
22103.23109848512,52873.311345817885,182.9,0.7254151600599227
22106.574518422847,52876.24193752718,182.9,0.7053467877685006
22109.985754506106,52879.093207521786,182.9,0.6819741200778675
22113.432913102395,52881.89952667988,182.9,0.6746633208651458
22116.95206933369,52884.615172612415,182.9,0.6307009405575226
22120.515037061337,52887.27107163754,182.9,0.6505627427979123
22124.042934383826,52889.96768767727,182.9,0.6416094897167947
22127.60001267827,52892.624998789535,182.9,0.6416100533241292
22131.167642070017,52895.26786467228,182.9,0.6348259378516079
22134.83751051892,52897.7682828259,182.9,0.5906756701714934
22138.526381551048,52900.23763963473,182.9,0.5889461259040899
22142.18720930432,52902.74604450962,182.9,0.5844149272146816
22145.932256250817,52905.127678200326,182.9,0.5314658598980591
22149.720703389332,52907.43866127052,182.9,0.5516550137753709
22153.57854013535,52909.633751217,182.9,0.5163744296316921
22157.392188932736,52911.89460514329,182.9,0.556044576659668
22161.2091701332,52914.14854643309,182.9,0.5754988918169434
22164.984979020814,52916.47599355619,182.9,0.5289757657035297
22168.814364291484,52918.71465469378,182.9,0.49776388880612066
22172.746944388036,52920.76681379192,182.9,0.4643160117931022
22176.67824424066,52922.81891512067,182.9,0.46382945946630394
22180.624209125614,52924.84239524362,182.9,0.5003443425821656
22184.566216871062,52926.875510693615,182.9,0.4558087813966525
22188.581930234766,52928.75890491945,182.9,0.4455730283974415
22192.599603751813,52930.63683463645,182.9,0.41735345959366743
22196.650447124284,52932.4420468799,182.9,0.42076760318149775
22200.71126604698,52934.22415385018,182.9,0.3837107406676892
22204.831762046677,52935.86524989323,182.9,0.37557346140889103
22208.939047559943,52937.53436832414,182.9,0.40411262741000686
22213.061391084597,52939.16560679698,182.9,0.35710295460964203
22217.22324839796,52940.69348807256,182.9,0.35791442304281307
22221.380798968064,52942.230698637286,182.9,0.34544682754949974
22225.561418439444,52943.70388221912,182.9,0.33311170372442134
22229.72374070323,52945.23212212073,182.9,0.3147277137400062
22233.940492706253,52946.60145495506,182.9,0.3116271411451337
22238.17552952817,52947.91226393199,182.9,0.28713903903882887
22242.419447602868,52949.19279466101,182.9,0.3001589370625697
22246.64334262495,52950.54478522169,182.9,0.27896785725648754
22250.912184443594,52951.74439459478,182.9,0.26300832594849166
22255.17370506945,52952.9752888045,182.9,0.2953245998081653
22259.466092271672,52954.0928623985,182.9,0.21591776171777743
22263.79354451447,52955.06640458678,182.9,0.2278814876388766
22268.123865520203,52956.02213006922,182.9,0.2087532427637302
22272.463273545865,52956.933269410416,182.9,0.20233369350988295
22276.796533922745,52957.874880942116,182.9,0.22427365808281907
22281.12686989783,52958.84244608124,182.9,0.1885830673635831
22285.491710466053,52959.63237840848,182.9,0.1661974179236072
22289.867061000055,52960.36109078188,182.9,0.17257190845790848
22294.2424838539,52961.0939585875,182.9,0.1530365476212172
22298.630857921664,52961.750041361985,182.9,0.14530426101683291
22303.029915178235,52962.34000205788,182.9,0.12294463352263163
22307.43886503598,52962.867637544536,182.9,0.11228814201134907
22311.859703131922,52963.31330534466,182.9,0.09260887554827213
22316.27879281528,52963.81918014595,182.9,0.12652632284977416
22320.702596382984,52964.34796285533,182.9,0.1043515280471814
22325.141405984083,52964.786989957276,182.9,0.09340478937527363
22329.582733031137,52965.27392624607,182.9,0.11602058606700072
22334.03730069436,52965.66256993563,182.9,0.09137416468049664
22338.494639971886,52966.06082504739,182.9,0.08228731777334097
22342.953619210894,52966.46211621337,182.9,0.09954181840217657
22347.41060300861,52966.900248252,182.9,0.09708627165355743
22351.874407468018,52967.25258800802,182.9,0.07478265149364449
22356.340510762544,52967.57263769623,182.9,0.06169387148075067
22360.806112936167,52967.89493754769,182.9,0.08514022387020903
22365.258617275023,52968.37965211212,182.9,0.122483662212447
22369.71987149674,52968.75087818867,182.9,0.06621721505621547
22374.187259300827,52969.04257857662,182.9,0.07211601251798472
22378.649988758243,52969.39099293881,182.9,0.09022924240330954
22383.110485054807,52969.76588998005,182.9,0.07728622383564643
22387.57234181215,52970.12239193418,182.9,0.0810132012710596
22392.030996797926,52970.51831934911,182.9,0.09077018031001716
22396.488872165217,52970.92354391016,182.9,0.07341481969464714
22400.952588616514,52971.25459364146,182.9,0.07649477874431176
22405.413870891934,52971.61626689325,182.9,0.08892571902269553
22409.875290822987,52971.97627640535,182.9,0.07257876462944957
22414.33422243585,52972.368233048706,182.9,0.09441252279388856
22418.794985855246,52972.7373993366,182.9,0.09481701154980104
22423.25204715543,52973.15444646837,182.9,0.08873858878315621
22427.715011106193,52973.49693610341,182.9,0.0609171219423601
22432.176431423508,52973.85995929251,182.9,0.09361900086686137
22436.63197781912,52974.29901947906,182.9,0.09752552602301034
22441.089447359453,52974.71445129489,182.9,0.0698684856129348
22445.556067605354,52975.01384866801,182.9,0.060920068572194896
22450.021439016953,52975.33029255425,182.9,0.0801262194098793
22454.47889710174,52975.74879951896,182.9,0.08923344276381284
22458.941621745413,52976.10107529407,182.9,0.10527609689306061
22463.39814388343,52976.533144906905,182.9,0.0850733339143579
22467.86457455393,52976.8402512227,182.9,0.07325365497868663
22472.326359124916,52977.207125485926,182.9,0.09054312734266223
22476.794515130885,52977.49476708194,182.9,0.08373595284533364
22481.260441249888,52977.81140462031,182.9,0.10325676204105338
22485.715972277427,52978.2566383698,182.9,0.09238102662190939
22490.172531799766,52978.683815201526,182.9,0.09840041784469489
22494.633492172892,52979.04742261934,182.9,0.09568979626445717
22499.08442916451,52979.52263267121,182.9,0.08390895185735703
22503.544823360102,52979.85955238679,182.9,0.047966764671388606
22508.01338773194,52980.06811286932,182.9,0.04469866952687629
22512.473258464273,52980.371614981326,182.9,0.08546504686558887
22516.92347423737,52980.80928660364,182.9,0.10280349534662236
22521.38338833364,52981.12343354844,182.9,0.06857167847899093
22525.845174473114,52981.427005764876,182.9,0.06546741876110573
22530.30854149914,52981.726683264606,182.9,0.06973467960770119
22534.769287065563,52982.08452444402,182.9,0.0885670800894709
22539.23100255377,52982.43965606952,182.9,0.07204534356816161
22543.699244190022,52982.69863533902,182.9,0.03742720874354877
22548.170305348478,52982.9171805476,182.9,0.07400842021921616
22552.637816800405,52983.195929446156,182.9,0.05085510024864148
22557.109286528284,52983.41186505579,182.9,0.046991459888141573
22561.583100396336,52983.58952594965,182.9,0.08636856796152514
22566.04513694599,52983.95602219973,182.9,0.06803324068361283
22570.509899084227,52984.276528085116,182.9,0.07515959633371638
22574.975280835464,52984.58492759551,182.9,0.013582244753537642
22579.45394224207,52984.67496360083,182.9,0.0368929469096646
22583.921180918813,52984.94935783851,182.9,0.08240378986496699
22588.382294136238,52985.32381282987,182.9,0.04317159343031163
22592.853702027514,52985.52832090745,182.9,0.05236545602347964
22597.322891525557,52985.76892748512,182.9,0.05512193490707129
22601.78661647063,52986.10080174511,182.9,0.06527462340515977
22606.25632345735,52986.332795908645,182.9,0.050137989234912306
22610.725224894908,52986.578383255255,182.9,0.061853103317387914
22615.189105383382,52986.90944747058,182.9,0.051925090736421264
22619.661189007158,52987.10099022639,182.9,0.049586470815571326
22624.13250310299,52987.30473189704,182.9,0.04221529040917149
22628.59457092307,52987.66687287636,182.9,0.04110695560953159
22633.066075894745,52987.86458718539,182.9,0.04910307191685903
22637.5368666966,52988.07159418225,182.9,0.0597643798351406
22642.00354730047,52988.34696084721,182.9,0.06448825962415716
22646.47135738486,52988.59776618225,182.9,0.052691087118109436
22650.93861966089,52988.85242055511,182.9,0.07257592881484598
22655.405008673577,52989.114898144806,182.9,0.04005859519667321
22659.870991144762,52989.37718617704,182.9,0.05645938246380422
22664.33786177504,52989.61108011439,182.9,0.07656445803675793
22668.799840929914,52989.92132726834,182.9,0.06103782551728476
22673.265692714227,52990.17573345641,182.9,0.05500262050210303
22677.73215320097,52990.51114671475,182.9,0.015380531239090445
22682.22093837725,52990.59997465936,182.9,0.0346424930846394
22686.71918625567,52990.871252694116,182.9,0.09253673292485365
22691.23862483164,52991.211493196715,182.9,0.06519128301201671
22695.820210888054,52991.40074773271,182.9,0.05464337705553102
22700.484328358052,52991.67072101139,182.9,0.06273075750854895
22705.344482330165,52991.89813118835,182.9,0.045343302824389475
22710.564011133814,52992.20426038816,182.9,0.12591150898995984
22716.063254609682,52993.248288554576,182.9,0.2990709431537102
22721.237402464998,52995.81117352909,182.9,0.6379343090899913
22725.28598886897,52999.96386618966,182.9,0.9479369679128025
22727.671778042746,53005.11744041818,182.9,1.2449050509238
22729.341986576037,53010.05088077392,182.9,1.256143881198246
22730.831316484495,53014.54131615549,182.9,1.2391317037194958
22732.206426623954,53018.6653546845,182.9,1.2678911603279692
22733.507555619017,53022.54625775253,182.9,1.2166960876055888
22734.829314971033,53026.41913204024,182.9,1.2006231525687947
22736.403133014508,53030.35872000901,182.9,1.1135717914052607
22738.868440438204,53033.81319090868,182.9,0.715221043216644
22742.595834685497,53035.87028316709,182.9,0.24158970652023748
22746.951351464417,53036.635245644466,182.9,0.13572052379676136
22751.127627210728,53037.23151009051,182.9,0.19052065733226353
22755.170823520377,53037.86846697048,182.9,0.17910631306944613
22759.19425576142,53038.59570669451,182.9,0.18089228002439173
22763.29556894463,53039.3751445502,182.9,0.19317580678257196
22767.511300264367,53040.18115551646,182.9,0.18561815509012503
22771.835452729403,53041.02751170377,182.9,0.23001098575064227
22776.205364729838,53042.031187307715,182.9,0.2059142842843953
22780.617231879245,53042.98261309253,182.9,0.22547456928704857
22785.029145556993,53043.97335125385,182.9,0.21579030392991938
22789.432600938246,53044.98181031752,182.9,0.23108127363896713
22793.833990307285,53045.99392330008,182.9,0.22424964508068324
22798.229713623256,53047.06807727739,182.9,0.25169747385777375
22802.627381957354,53048.19724873676,182.9,0.24590711008390653
22807.032551536966,53049.36428232123,182.9,0.29287698428464126
22811.417089972896,53050.665369437505,182.9,0.28347186152327586
22815.80885524141,53051.968984882566,182.9,0.29391400094844844
22820.18340281457,53053.32958219217,182.9,0.3304298003546986
22824.504996805113,53054.81466898772,182.9,0.33189721816086326
22828.813398460334,53056.27328407236,182.9,0.3223734553830886
22833.125889561445,53057.65211843836,182.9,0.3181326695892992
22837.40651633955,53059.06716348118,182.9,0.30460117579483104
22841.664618338298,53060.50580279565,182.9,0.3620317236013093
22845.888697816008,53062.010694887686,182.9,0.32703846327174935
22850.14422724708,53063.40168992267,182.9,0.32505761284829426
22854.38439818603,53064.82261620835,182.9,0.3110320648508835
22858.64039622716,53066.18949080698,182.9,0.3104113394060426
22862.879664361004,53067.602143003176,182.9,0.331077512488297
22867.105242634163,53069.05596304132,182.9,0.3306423971103507
22871.33189854685,53070.51031582698,182.9,0.3320690176111336
22875.584902175906,53071.891173306416,182.9,0.328835797813432
22879.821422277517,53073.3236190966,182.9,0.3142069791136215
22884.075119236553,53074.70805360771,182.9,0.3154407810437605
22888.302012028093,53076.17417592148,182.9,0.348306861730989
22892.525796499136,53077.651659966956,182.9,0.32710111764400396
22896.783297612074,53079.03102573558,182.9,0.333198418840325
22901.012096416835,53080.49709018379,182.9,0.3351249798838791
22905.260608905766,53081.9061196501,182.9,0.29735979033695714
22909.53772740534,53083.23162876407,182.9,0.30352567690012333
22913.800074812858,53084.602307289,182.9,0.31510884274137263
22918.024123177423,53086.08792003649,182.9,0.3347126878950262
22922.261289423768,53087.53603280465,182.9,0.33362463577602175
22926.49880891852,53088.984627496146,182.9,0.29566465606355363
22930.7771620032,53090.31422764711,182.9,0.3239073207065273
22935.02029101825,53091.75011754175,182.9,0.3314372152816125
22939.26377631326,53093.18726523294,182.9,0.31975539911779394
22943.49648015294,53094.65904143955,182.9,0.34845173336796775
22947.73956502038,53096.10301323734,182.9,0.31649772872897475
22952.00650959121,53097.47890893421,182.9,0.3105065534341229
22956.2579019171,53098.90033728937,182.9,0.3141844601796062
22960.52394417469,53100.27626257712,182.9,0.29933683796031696
22964.79534774651,53101.63008072236,182.9,0.3264041466503931
22969.02489516452,53103.0940218991,182.9,0.34174091407102636
22973.27751444743,53104.47351886751,182.9,0.29874404638215535
22977.52187712053,53105.85249668391,182.9,0.3187672278985867
22981.751602626748,53107.24188197443,182.9,0.3160185794087693
22985.93002177663,53108.743162690145,182.9,0.34878076506379085
22990.09433727838,53110.24121742542,182.9,0.334136796035295
22994.26177386994,53111.67856621078,182.9,0.32680005730601436
22998.4308102998,53113.05377930076,182.9,0.30818004329903603
23002.58615162393,53114.41480133251,182.9,0.3224268713335454
23006.71498727587,53115.8158529144,182.9,0.33719823042311736
23010.83362892202,53117.218470245105,182.9,0.26805484540500624
23014.97377849587,53118.51043058381,182.9,0.32867214055578287
23019.11663015787,53119.786589280266,182.9,0.29804236224208913
